Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
DELL XPS 13 Core i7 8th Gen,3,0,1.7,₹120790,₹139104,Intel Core i7 Processor (8th Gen),16 GB DDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jk01bww0/computer/x/5/z/dell-na-thin-and-light-laptop-original-imaf7fy9v5sbfsxp.jpeg?q=70
DELL XPS Core i5 11th Gen,0,0,0,₹114600,₹115729,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 5600H,0,0,0,₹75190,₹87717,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70
ASUS ROG Flow X13 Ryzen 9 Octa Core 5980HS,0,0,0,₹345382,₹350990,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuof5ow0/computer/k/n/f/gv301qh-k6474ts-gaming-laptop-asus-original-imag7r6dyyvsza8v.jpeg?q=70
ASUS Vivobook 15 Core i5 12th Gen,0,0,0,₹58980,₹72990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3929ow0/computer/e/g/g/vivobook-15-x1502za-laptop-asus-original-imageey8vxzyx5ct.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,67,9,4.1,₹54990,₹112608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 7 Octa Core 4800H,59,2,4.7,₹92990,₹105990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/computer/e/m/9/fa566ic-hn007t-gaming-laptop-asus-original-imag66grfzr4fzfj.jpeg?q=70
acer Aspire 5 Core i5 8th Gen,73,21,4.1,₹61990,₹62549,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/computer/e/h/q/acer-na-thin-and-light-laptop-original-imafqyy6dg98t3ym.jpeg?q=70
ASUS Core i7 11th Gen,0,0,0,₹104990,₹159288,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
MSI Core i5 11th Gen,30,7,4,₹45990,₹66990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70
LG Gram 15 Core i5 10th Gen,15,7,4.5,₹76990,₹104000,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/d/x/v/lg-original-imafvv2v2mhtzhht.jpeg?q=70
HP Omen Ryzen 5 Hexa Core 4600H,436,69,4.7,₹85990,₹87898,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/y/n/n/hp-na-gaming-laptop-original-imaftv6nyfyymt8z.jpeg?q=70
DELL Vostro 5000 Series Ryzen 5 Quad Core Ryzen 5,0,0,0,₹68990,₹89133,AMD Ryzen 5 Quad Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/2/6/a/vostro-5625-notebook-dell-original-imagd5kg5qmvec8z.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
acer Aspire 5 Core i5 8th Gen,73,21,4.1,₹61990,₹62549,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/computer/e/h/q/acer-na-thin-and-light-laptop-original-imafqyy6dg98t3ym.jpeg?q=70
Lenovo Ideapad Slim 3i Core i5 11th Gen,3,0,3.3,₹58990,₹78290,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krkyt8w0/computer/j/c/6/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag5cg3ed4kyk9b.jpeg?q=70
acer Predator Helios 300 Core i5 7th Gen,3226,693,4.5,₹129999,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security Free Automated Updates Latest Features),Dual Fan Cooling with Metal AeroBlade 3D,Upgradable SSD Upto 512 GB and RAM Upto 32 GB,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,0,0,0,₹137990,₹181890,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt39jm80/computer/f/0/s/na-gaming-laptop-lenovo-original-imag6ggmwjmgqhqn.jpeg?q=70
MSI Pulse GL66 Core i7 11th Gen,5,2,4.6,₹108490,₹123990,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70
HP Ryzen 5 Hexa Core,0,0,0,₹68100,₹78900,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzx1a4w0/computer/z/5/o/victus-laptop-hp-original-imagbtheub4n5u8g.jpeg?q=70
ASUS VivoBook Ultra 17 Ryzen 5 Hexa Core,177,35,4.2,₹62990,₹74990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuh9yfk0/computer/o/w/2/na-thin-and-light-laptop-asus-original-imag7hb9jzrznu3m.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
HP OMEN Core i7 12th Gen,0,0,0,₹155490,0,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,₹57490,₹59990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kvjuufk0/computer/a/x/8/vostro-3400-laptop-dell-original-imag8f4sq7pdamrc.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,0,0,0,₹99990,₹145128,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,18,7,3.9,₹57990,₹93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo Legion Core i5 9th Gen,139,17,4.3,₹65990,₹86690,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70
ASUS Ryzen 7 Octa Core 6800H,0,0,0,₹148990,₹176990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70
ASUS Zenbook Core i5 11th Gen,0,0,0,₹79990,₹130968,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,119,13,4.3,₹64990,₹120708,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
ASUS ROG Flow X13 Ryzen 9 Octa Core 5980HS,0,0,0,₹345382,₹350990,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuof5ow0/computer/k/n/f/gv301qh-k6474ts-gaming-laptop-asus-original-imag7r6dyyvsza8v.jpeg?q=70
ASUS ZenBook 13 Core i5 8th Gen,45,4,4.2,₹72990,₹90990,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70
HP HP Pavilion Core i5 11th Gen,392,40,4.5,₹71990,₹72536,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70
DELL XPS Core i5 11th Gen,0,0,0,₹114600,₹115729,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70
DELL G15 Ryzen 5 Hexa Core 5600H,200,33,4.6,₹83990,₹101185,NVIDIA GEFORCE RTX 3050,15.6 inches Full HD 2-sided narrow bezel 120Hz 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70
ASUS ZenBook Pro 15 Core i7 8th Gen,6,1,4.8,₹175190,0,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
HP Pavilion Core i7 11th Gen,546,70,4.5,₹85090,₹92109,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kl9rssw0/computer/v/n/e/hp-original-imagyfmhb29hsg6g.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,1226,144,4.3,₹52130,₹54999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H,0,0,0,₹153990,₹182990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70
ASUS ROG Zephyrus S15 Core i7 10th Gen,0,0,0,₹234990,₹324990,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/r/g/w/asus-na-gaming-laptop-original-imafwfxbhqtgy8f5.jpeg?q=70
ASUS Zenbook 14 ScreenPad Touch Panel Core i5 11th Gen,33,4,4.4,₹79990,₹110990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/computer/r/r/q/na-thin-and-light-laptop-asus-original-imag66e4b9prkuam.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,42,4,4,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
ASUS Vivobook Ryzen 9 Octa Core 5900HX,0,0,0,₹124990,₹162990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/a/o/j/-original-imag98fv7z7xwpzh.jpeg?q=70
ASUS F17 Core i5 11th Gen,3,0,4.3,₹83000,₹105000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/r/m/l/fx766hc-hx060t-gaming-laptop-asus-original-imag632agnzhbhar.jpeg?q=70
ASUS Core i5 11th Gen,0,0,0,₹62990,₹81990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/s/m/asus-original-imaftndw8zg398np.jpeg?q=70
acer Intel EVO Swift 3 Core i5 11th Gen,24,2,4.5,₹60990,₹89999,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/w/j/r/-original-imagarytsqkmvmx6.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,₹149645,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/k/k/o/-original-imagf35eygyxjv4h.jpeg?q=70
ASUS Core i5 11th Gen,0,0,0,₹60990,₹81990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/computer/1/y/i/k513ea-l501ts-laptop-asus-original-imagdw3dxvxvxdgn.jpeg?q=70
Lenovo Thinpad E15 G2 Core i5 11th Gen,0,0,0,₹89988,₹101525,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyrlifk0/computer/m/q/m/thinkpad-e15-g2-laptop-lenovo-original-imagaxh6p2td7gzw.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
HP Pavilion Core i5 11th Gen,3,1,4.7,₹71990,₹86538,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/o/3/6/15-eg1000tx-thin-and-light-laptop-hp-original-imagbn4b6ht9xznp.jpeg?q=70
Lenovo Core i5 7th Gen,0,0,0,₹55999,₹82999,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/computer/b/y/0/ideapad-laptop-lenovo-original-imagf7k6nzg69t2s.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,46,4,4.3,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70
acer Celeron Dual Core,0,0,0,₹23990,₹29990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2f20sw0/computer/r/f/k/travelmate-notebook-acer-original-imagdrg7bzzhkk5h.jpeg?q=70
ASUS Zenbook 14 ScreenPad Touch Panel Core i7 11th Gen,4,0,3.5,₹104990,₹173448,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/computer/r/r/q/na-thin-and-light-laptop-asus-original-imag66e4b9prkuam.jpeg?q=70
acer Nitro 5 Core i7 12th Gen,0,0,0,₹109990,₹129990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/u/r/m/an515-58-gaming-laptop-acer-original-imagd5zzqqpngwmz.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,0,0,0,₹137990,₹181890,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt39jm80/computer/f/0/s/na-gaming-laptop-lenovo-original-imag6ggmwjmgqhqn.jpeg?q=70
HP Spectre x360 14 Intel EVO Core i7 11th Gen,0,0,0,₹165000,₹198825,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/j/j/t/14-ea0538tu-thin-and-light-laptop-hp-original-imag5zdp6tntqtu7.jpeg?q=70
ASUS Core i7 11th Gen,0,0,0,₹125000,₹149000,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1whaq80/computer/h/7/z/tuf-gaming-f15-gaming-laptop-asus-original-imagdd8qbamfhbvn.jpeg?q=70
DELL G3 Core i5 10th Gen,406,44,4.3,₹74990,₹82800,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kex5ci80/computer/x/k/z/dell-na-gaming-laptop-original-imafvhkmqypvxynq.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,1226,144,4.3,₹52130,₹54999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
ASUS Ryzen 7 Dual Core 7th Gen,0,0,0,₹84999,₹99000,AMD Ryzen 7 Dual Core Processor (7th Gen),16 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/w/g/s/fa506ic-hn075w-gaming-laptop-asus-original-imagctdtyfkynxdd.jpeg?q=70
DELL G3 Core i5 10th Gen,179,34,4.3,₹74990,₹82300,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcc9q4w0/computer/w/h/k/dell-original-imafthm5dfhccawe.jpeg?q=70
HP Pavilion Aero Ryzen 5 Hexa Core 5600U,187,27,4.5,₹65900,₹89900,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,42,4,4,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen,0,0,0,₹130500,₹162990,AMD Ryzen 9 Octa Core Processor (9th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/computer/j/6/v/m7600qe-l2058ts-laptop-asus-original-imag9vrmhh3t7tsy.jpeg?q=70
LG Gram Core i5 11th Gen,0,0,0,₹76990,₹106000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuipea80/computer/x/c/f/lg-gram-14z90p-g-aj51a3-thin-and-light-laptop-lg-original-imag7mby5cyfwj6m.jpeg?q=70
Lenovo IdeaPad Gaming 3i Core i7 11th Gen,8,3,3.9,₹79990,₹118890,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
ASUS ASUS TUF Gaming F15 Core i9 11th Gen,0,0,0,₹144990,₹188990,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70
MSI Core i7 12th Gen,7,4,4.1,₹139990,₹156990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70
ASUS ZenBook S Core i7 8th Gen,30,7,4.3,₹99990,₹122990,Intel Core i7 Processor (8th Gen),16 GB DDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/z/z/t/asus-na-thin-and-light-laptop-original-imaf7qdw3zrazcqz.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,46,4,4.3,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70
ASUS VivoBook Ultra Ryzen 7 Octa Core 5700U,81,8,4.2,₹67990,₹84990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/computer/p/q/o/na-thin-and-light-laptop-asus-original-imagfcpagxqqe6zs.jpeg?q=70
ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H,0,0,0,₹84999,₹99990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpedle80/computer/l/s/e/g513qm-hf315ts-gaming-laptop-asus-original-imag3nd4e8ysarjq.jpeg?q=70
HP 14s Core i5 11th Gen,259,23,4.2,₹58498,₹70000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/r/y/hp-original-imaftyzqdczawzqt.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core 5500U,185,43,4.4,₹58990,₹67691,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/w/h/n/inspiron-5515-thin-and-light-laptop-dell-original-imag7csrezuhqmcg.jpeg?q=70
DELL Core i5 11th Gen,17,4,4.2,₹80990,₹98200,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
ASUS Zephyrus M16 (2021) Core i7 11th Gen,0,0,0,₹139990,₹194990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/v/w/o/-original-imagewgt7g66ynx4.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,18,7,3.9,₹57990,₹93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS,0,0,0,₹119990,₹188990,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koixwnk0/computer/b/i/z/na-gaming-laptop-asus-original-imag2ygghykjhv95.jpeg?q=70
Lenovo Ideapad 330s Core i5 8th Gen,21,5,4,₹56990,₹62594,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70
DELL Inspiron Core i5 11th Gen,12,3,3.8,₹67490,₹90783,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
DELL Inspiron Core i5 11th Gen,20,2,3.7,₹88090,₹90605,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/4/g/q/inspiron-7400-thin-and-light-laptop-dell-original-imag6hyqyzygcxcy.jpeg?q=70
ASUS ROG Strix G15(2021) Ryzen 7 Octa Core 5800H,16,4,4.8,₹101990,₹129990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ko382a80/computer/b/v/u/na-gaming-laptop-asus-original-imag2mrvrxgsaahh.jpeg?q=70
